Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"40380-1","BrickHeadz","Seasonal",2020,"Easter Sheep",,192,9.99,9.99,12.99,9.99,5702016656732,,14,12,6,0.157,"",0,0,0,,0,0,,,,,,,,,10.2500,,"01/02/2020","31/12/2021"
"40381-1","BrickHeadz","Monkie Kid",2020,"Monkey King",,175,9.99,9.99,12.99,9.99,5702016656749,,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,13.5500,,"01/08/2020","31/12/2021"
"40382-1","Seasonal","Birthday",2020,"Birthday Set",1,141,11.99,12.99,16.99,12.99,,673419320610,14,15.6,7,0.178,"",0,0,0,,0,0,,,,,,,,,17.6100,,"01/01/2020","31/12/2023"
"40383-1","BrickHeadz","Wedding",2020,"Wedding Bride",,306,11.99,12.99,16.99,12.99,5702016656756,,15.7,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,17.7000,,"01/01/2020","31/12/2021"
"40384-1","BrickHeadz","Wedding",2020,"Wedding Groom",,255,11.99,12.99,16.99,12.99,5702016656763,,15.7,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,18.1300,,"01/01/2020","31/12/2021"
"40385-1","Miscellaneous","",2020,"LEGO Trophy",,200,11.99,12.99,16.99,12.99,,673419320627,14,15.6,7,0.231,"",0,0,0,,0,0,,,,,,,,,18.5600,12.7600,"01/01/2020","31/12/2022"
"40386-1","Brick Sketches","DC Comics Super Heroes",2020,"Batman",,115,14.99,16.99,19.99,19.99,5702016656770,,14.1,19.1,7.1,,"",0,0,0,,0,0,,,,,,,,,20.5100,,"15/07/2020","31/12/2021"
"40391-1","Brick Sketches","Star Wars",2020,"First Order Stormtrooper",,151,14.99,16.99,19.99,19.99,5702016656787,,14.1,19.1,7.1,,"",0,0,0,,0,0,,,,,,,,,14.8900,13.0000,"15/07/2020","31/12/2021"
"40393-1","Promotional","LEGOLAND",2020,"LEGOLAND Fire Academy",3,221,,,,,,673419320634,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,26.2300,,"01/01/2020","31/12/2023"
"40394-1","Promotional","LEGO House",2020,"LEGO House Chef",1,8,,,,,5702016656794,,,,,,"",0,0,0,,0,0,,,,,,,,,20.5900,11.2700,"",""
"40395-1","Promotional","Monthly Mini Model Build",2020,"Chinese Dragon",,67,,,,,5702016656848,,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,8.3100,3.5400,"01/01/2020","31/12/2020"
"40396-1","Promotional","Monthly Mini Model Build",2020,"Valentine Panda",,53,2.49,,,2.99,5702016656855,,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,5.8900,6.1200,"01/02/2020","31/12/2020"
"40397-1","Promotional","Monthly Mini Model Build",2020,"Koi Fish",,33,,,,,5702016656862,673419321679,17,17,0.7,,"",0,0,0,,0,0,,,,,,,,,5.5300,,"01/03/2020","31/12/2020"
"40398-1","Promotional","Monthly Mini Model Build",2020,"Easter Bunny",,43,2.49,,,2.99,5702016656879,,17,17,0.7,,"",0,0,0,,0,0,,,,,,,,,6.1000,,"01/04/2020","31/12/2020"
"40399-1","Promotional","Monthly Mini Model Build",2020,"Flowers and Watering Can",,47,2.49,,,2.99,5702016656886,,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,4.8700,,"01/05/2020","31/12/2020"
"40400-1","Promotional","Monthly Mini Model Build",2020,"Bird in a tree",,37,,,,,5702016656893,673419321709,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,5.0800,,"31/05/2020","31/12/2020"
"40401-1","Promotional","Monthly Mini Model Build",2020,"Dog and Cat Friendship Day",,73,2.49,,,2.99,5702016720167,,17,17,1,,"",0,0,0,,0,0,,,,,,,,,5.4100,,"01/07/2020","31/12/2020"
"40402-1","Promotional","Monthly Mini Model Build",2020,"Youth Day Kids",,63,,,,,5702016720174,673419326117,17,17,1,,"",0,0,0,,0,0,,,,,,,,,5.6900,,"01/08/2020","31/12/2020"
"40403-1","Promotional","Monthly Mini Model Build",2020,"Literacy Day Unicorn",,54,2.49,,,2.99,5702016720181,,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,8.5800,,"01/09/2020","31/12/2020"
"40404-1","Promotional","Monthly Mini Model Build",2020,"Teachers' Day",,43,2.49,,,2.99,5702016720198,,17,17,0.7,,"",0,0,0,,0,0,,,,,,,,,5.2200,,"01/09/2020","31/12/2020"
"40405-1","Promotional","Monthly Mini Model Build",2020,"Kindness Day",,49,2.49,,,2.99,5702016720204,,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,5.3000,,"01/11/2020","31/12/2020"
"40406-1","Promotional","Monthly Mini Model Build",2020,"Human Rights Day Dove",,50,2.49,,,2.99,5702016720211,,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,8.3700,,"01/12/2020","31/12/2020"
"40407-1","Star Wars","Promotional",2020,"Death Star II Battle",,235,,,,,5702016656671,673419321471,26.2,14.1,4.8,,"",0,0,0,,0,0,,,,,,,,,27.4000,18.8000,"01/05/2020","31/12/2020"
"40408-1","Hidden Side","Promotional",2020,"Drag Racer",2,134,,12.99,16.99,,5702016656688,,15.7,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,11.1300,8.7100,"20/01/2020","31/12/2020"
"40409-1","Promotional","Gift with Purchase",2020,"Hot Rod",2,142,,12.99,16.99,,5702016656695,,14,12,6,0.148,"",0,0,0,,0,0,,,,,,,,,17.8600,11.8900,"01/06/2020","31/12/2020"
"40410-1","Seasonal","Christmas",2020,"Charles Dickens Tribute",3,333,20.99,22.99,,24.99,5702016720143,,26.1,14.1,9.1,0.4,"",0,0,0,,0,0,,,,,,,,,29.9400,24.7100,"01/10/2020","31/12/2020"
"40411-1","Promotional","Gift with Purchase",2020,"Creative Fun 12-in-1",,240,,,,,5702016720082,,26,13.8,4.5,0.334,"",0,0,0,,0,0,,,,,,,,,8.3400,5.1900,"01/06/2020","31/12/2020"
"40412-1","BrickHeadz","Wizarding World",2020,"Hagrid & Buckbeak",,270,,,,,5702016720099,673419325646,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,36.9400,30.8400,"01/08/2020","31/12/2020"
"40413-1","Mindstorms","",2020,"Mini Robots",,366,17.99,,,,5702016720105,673419326056,26.2,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,15.7000,8.9000,"15/10/2020","31/12/2020"
"40414-1","Super Mario","Expansion Set",2020,"Monty Mole & Super Mushroom",2,163,,,,,5702016720112,673419326063,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,59.3700,52.5100,"01/08/2020","31/12/2020"
"40416-1","Seasonal","Christmas",2020,"Ice Skating Rink",2,304,17.99,19.99,,19.99,5702016720129,,26,13.9,7.2,0.376,"",0,0,0,,0,0,,,,,,,,,20.9300,14.8900,"01/12/2020","31/12/2020"
"40418-1","Marvel Super Heroes","Avengers",2020,"Falcon & Black Widow Team-Up",4,60,13.49,14.99,19.99,14.99,,673419326162,25,15,3.2,,"",0,0,0,,0,0,,,,,,,,,15.1600,13.6400,"01/06/2020","31/12/2020"
"40419-1","Harry Potter","General",2020,"Hogwarts Students Accessory Set",4,53,13.49,14.99,19.99,14.99,,673419326179,25,15,3.2,,"",0,0,0,,0,0,,,,,,,,,18.0800,10.3500,"01/06/2020","31/12/2021"
"40422-1","BrickHeadz","Universal Monsters",2020,"Frankenstein",,108,9.99,9.99,12.99,9.99,5702016720242,,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,12.6600,9.0000,"15/09/2020","31/12/2021"
"40423-1","Seasonal","Halloween",2020,"Halloween Hayride",3,148,11.99,12.99,16.99,12.99,5702016720259,,15.5,14,6,0.182,"",0,0,0,,0,0,,,,,,,,,19.3100,20.0000,"01/08/2020","31/12/2020"
"40424-1","Seasonal","Christmas",2020,"Winter Snowball Fight",2,149,11.99,12.99,16.99,12.99,5702016720266,,15.5,14,6,0.157,"",0,0,0,,0,0,,,,,,,,,18.1500,,"01/09/2020","31/12/2021"
"40425-1","BrickHeadz","Seasonal",2020,"Nutcracker",,180,9.99,9.99,12.99,9.99,5702016720273,,14,12,6,0.18,"",0,0,0,,0,0,,,,,,,,,13.2300,11.8800,"01/10/2020","31/12/2021"
"40426-1","Seasonal","Christmas",2020,"Christmas Wreath 2-in-1",,510,30.99,34.99,44.99,34.99,5702016720280,,28.2,26,5.6,0.651,"",0,0,0,,0,0,,,,,,,,,49.6700,33.4400,"01/10/2020","31/12/2022"
"40428-1","Brick Sketches","DC Comics Super Heroes",2020,"The Joker",,170,14.99,16.99,19.99,19.99,5702016762419,,14.1,19.1,7.1,,"",0,0,0,,0,0,,,,,,,,,15.8600,,"15/07/2020","31/12/2021"
"40429-1","Promotional","LEGOLAND",2020,"Ninjago World",4,440,,,,,5702016720297,673419326254,26.2,19.1,9.1,,"",0,0,0,,0,0,,,,,,,,,40.5900,,"01/07/2020","31/12/2023"
"40431-1","Brick Sketches","Star Wars",2020,"BB-8",,171,14.99,16.99,19.99,16.99,5702016762426,,14.1,19.1,7.1,,"",0,0,0,,0,0,,,,,,,,,17.4100,,"15/07/2020","31/12/2021"
"40436-1","BrickHeadz","Seasonal",2020,"Lucky Cat",,134,9.99,9.99,12.99,9.99,5702016721157,,14,12,6,0.143,"",0,0,0,,0,0,,,,,,,,,15.0300,9.5100,"01/01/2020","31/12/2021"
"40438-1","Dots","Extra Dots",2020,"Extra Dots - Levi Jeans Confetti Bag",,110,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.6500,,"",""
"40474-1","Monkie Kid","Miscellaneous",2020,"Build your own Monkey King",,24,,,,,,673419337113,14,14,0.9,,"",0,0,0,,0,0,,,,,,,,,5.5300,,"01/07/2020","31/12/2022"
"40501-1","Promotional","LEGO House",2020,"The Wooden Duck",,621,,,,,5702016757323,,28.2,26.2,7.6,,"",0,0,0,,0,0,,,,,,,,,137.7700,118.6600,"01/06/2020","31/12/2025"
"41250-1","Trolls World Tour","",2020,"Techno Reef Dance Party",1,159,19.99,19.99,24.99,24.99,5702016616767,673419317979,26.2,19.1,6.1,0.29,"",0,0,0,,0,0,,,,,,,,,11.2500,9.9900,"01/01/2020","31/12/2020"
"41251-1","Trolls World Tour","",2020,"Poppy's Pod",1,103,19.99,19.99,24.99,19.99,5702016616774,673419317986,26.2,19.1,6.1,0.29,"",0,0,0,,0,0,,,,,,,,,16.4700,,"01/01/2020","31/07/2021"
"41252-1","Trolls World Tour","",2020,"Poppy's Air Balloon Adventure",3,250,29.99,29.99,39.99,34.99,5702016616781,673419317993,28.2,26.2,5.9,0.47,"",0,0,0,,0,0,,,,,,,,,22.3000,,"01/01/2020","31/07/2021"
"41253-1","Trolls World Tour","",2020,"Lonesome Flats Raft Adventure",3,173,24.99,29.99,39.99,29.99,5702016616798,673419318006,35.4,19.1,7,0.46,"",0,0,0,,0,0,,,,,,,,,17.2500,,"01/01/2020","31/12/2020"
"41254-1","Trolls World Tour","",2020,"Volcano Rock City Concert",3,387,34.99,39.99,49.99,39.99,5702016616804,673419318013,28.2,26.2,7.6,0.6,"",0,0,0,,0,0,,,,,,,,,21.7800,,"01/01/2020","31/07/2021"
"41255-1","Trolls World Tour","",2020,"Pop Village Celebration",5,380,44.99,49.99,69.99,49.99,5702016616811,673419318020,38.2,26.2,7.1,0.7,"",0,0,0,,0,0,,,,,,,,,36.5000,34.9900,"01/01/2020","31/07/2021"
"41256-1","Trolls World Tour","",2020,"Rainbow Caterbus",2,395,34.99,39.99,49.99,38.98,5702016616828,673419318037,28.2,26.2,7.6,0.6,"",0,0,0,,0,0,,,,,,,,,40.0100,,"01/01/2020","31/12/2020"
"41258-1","Trolls World Tour","",2020,"Vibe City Concert",5,494,54.99,59.99,69.99,59.99,5702016684452,,48,28.2,7.4,,"",0,0,0,,0,0,,,,,,,,,46.6300,,"01/08/2020","31/07/2021"
"41389-1","Friends","",2020,"Ice Cream Cart",1,97,8.99,9.99,13.99,9.74,5702016616750,673419319744,14.1,12.2,4.6,0.09,"",0,0,0,,0,0,,,,,,,,,10.3300,6.9900,"01/01/2020","31/12/2020"
"41390-1","Friends","",2020,"Andrea's Car & Stage",2,240,17.99,19.99,24.99,19.99,5702016618778,673419319751,26.2,19.1,6.1,0.34,"",0,0,0,,0,0,,,,,,,,,18.8500,,"01/01/2020","31/12/2021"
"41391-1","Friends","",2020,"Heartlake City Hair Salon",2,235,17.99,19.99,24.99,19.99,5702016618785,673419319768,26.2,19.1,6.1,0.38,"",0,0,0,,0,0,,,,,,,,,18.0700,15.5000,"01/01/2020","31/12/2021"
"41392-1","Friends","",2020,"Nature Glamping",2,241,24.99,29.99,39.99,29.99,5702016618792,673419319775,35.4,19.1,7,0.62,"",0,0,0,,0,0,,,,,,,,,29.4400,18.0000,"01/01/2020","31/12/2021"
"41393-1","Friends","",2020,"Baking Competition",3,361,34.99,39.99,49.99,39.99,5702016618808,673419319782,38.2,26.2,7.1,0.63,"",0,0,0,,0,0,,,,,,,,,34.7100,,"01/01/2020","31/12/2022"
"41394-1","Friends","",2020,"Heartlake City Hospital",3,379,54.99,49.99,69.99,59.99,5702016618815,673419319799,48,28.2,6.1,0.8,"",0,0,0,,0,0,,,,,,,,,52.8900,49.9900,"01/01/2020","31/12/2021"
"41395-1","Friends","",2020,"Friendship Bus",3,778,64.99,69.99,99.99,69.99,5702016618822,673419319805,54,28.2,9.1,1.54,"",0,0,0,,0,0,,,,,,,,,58.1900,83.5800,"01/01/2020","31/12/2022"
"41396-1","Friends","",2020,"Puppy Playground",1,57,8.99,9.99,13.99,9.99,5702016618839,673419319812,14.1,12.2,6.1,,"",0,0,0,,0,0,,,,,,,,,7.1300,5.5000,"01/01/2020","31/12/2021"
"41397-1","Friends","",2020,"Juice Truck",2,103,17.99,19.99,24.99,19.49,5702016618846,673419319829,26.2,19.1,6.1,0.32,"",0,0,0,,0,0,,,,,,,,,18.0500,15.0000,"01/01/2020","31/12/2020"
"41398-1","Friends","",2020,"Stephanie's House",3,170,34.99,39.99,49.99,39.99,5702016618853,673419319836,28.2,26.2,7.6,0.56,"",0,0,0,,0,0,,,,,,,,,37.5400,,"01/06/2020","31/12/2021"
"41400-1","Friends","Play Cube",2020,"Andrea's Play Cube - Singer",1,49,7.99,9.99,13.99,9.99,5702016618860,673419319843,15.3,20.5,5.2,0.1,"",0,0,0,,0,0,,,,,,,,,5.8400,,"01/01/2020","31/03/2020"
"41401-1","Friends","Play Cube",2020,"Stephanie's Play Cube - Baker",1,44,7.99,9.99,13.99,9.99,5702016618877,673419319850,15.3,20.5,5.2,0.09,"",0,0,0,,0,0,,,,,,,,,6.9700,5.0000,"01/01/2020","31/03/2020"
"41402-1","Friends","Play Cube",2020,"Olivia's Play Cube - Researcher",1,40,7.99,9.99,13.99,9.99,5702016618884,673419319867,15.3,20.5,5.2,0.1,"",0,0,0,,0,0,,,,,,,,,12.0700,,"01/01/2020","31/03/2020"
"41403-1","Friends","Play Cube",2020,"Mia's Play Cube - Veterinarian",1,36,7.99,9.99,13.99,9.99,5702016618891,673419319874,15.3,20.5,5.2,0.1,"",0,0,0,,0,0,,,,,,,,,9.9300,,"01/01/2020","31/03/2020"
"41404-1","Friends","Play Cube",2020,"Emma's Play Cube - Photographer",1,40,7.99,9.99,13.99,9.99,5702016618907,673419319881,15.3,20.5,5.2,0.1,"",0,0,0,,0,0,,,,,,,,,8.0000,,"01/01/2020","31/03/2020"
"41405-1","Friends","Play Cube",2020,"Andrea's Play Cube - Pet Shop",1,40,7.99,9.99,13.99,9.74,5702016618914,673419319898,15.3,20.5,5.2,0.09,"",0,0,0,,0,0,,,,,,,,,10.8700,,"01/04/2020","30/06/2020"
"41406-1","Friends","Play Cube",2020,"Stephanie's Play Cube - Beauty Salon",1,44,7.99,9.99,13.99,9.74,5702016618921,673419319904,15.3,20.5,5.2,0.09,"",0,0,0,,0,0,,,,,,,,,8.9500,,"01/04/2020","30/06/2020"
"41407-1","Friends","Play Cube",2020,"Olivia's Play Cube - Sweet Shop",1,47,7.99,9.99,13.99,9.99,5702016618938,673419319911,15.3,20.5,5.2,0.09,"",0,0,0,,0,0,,,,,,,,,8.8800,,"01/04/2020","30/06/2020"
"41408-1","Friends","Play Cube",2020,"Mia's Play Cube - Cinema",1,37,7.99,9.99,13.99,9.74,5702016618945,673419319928,15.3,20.5,5.2,0.09,"",0,0,0,,0,0,,,,,,,,,8.4600,5.0000,"01/04/2020","30/06/2020"
"41409-1","Friends","Play Cube",2020,"Emma's Play Cube - Toy Store",1,49,7.99,9.99,13.99,9.74,5702016618952,673419319935,15.3,20.5,5.2,0.09,"",0,0,0,,0,0,,,,,,,,,8.7900,,"01/04/2020","30/06/2020"
"41410-1","Friends","Play Cube",2020,"Andrea's Summer Play Cube",1,43,7.99,9.99,,9.99,5702016618969,673419319942,15.3,20.5,5.2,0.1,"",0,0,0,,0,0,,,,,,,,,16.5800,,"01/09/2020","31/12/2020"
"41411-1","Friends","Play Cube",2020,"Stephanie's Summer Play Cube",1,47,7.99,9.99,,9.99,5702016618976,673419319959,15.3,20.5,5.2,0.1,"",0,0,0,,0,0,,,,,,,,,13.1100,,"01/09/2020","31/12/2020"
"41412-1","Friends","Play Cube",2020,"Olivia's Summer Play Cube",1,48,7.99,9.99,,9.99,5702016618983,673419319966,15.3,20.5,5.2,0.1,"",0,0,0,,0,0,,,,,,,,,11.8600,,"01/09/2020","31/12/2020"
"41413-1","Friends","Play Cube",2020,"Mia's Summer Play Cube",1,50,7.99,9.99,,9.99,5702016618990,673419319973,15.3,20.5,5.2,0.1,"",0,0,0,,0,0,,,,,,,,,7.6800,,"01/09/2020","31/12/2020"
"41414-1","Friends","Play Cube",2020,"Emma's Summer Play Cube",1,46,7.99,9.99,,9.74,5702016619003,673419319980,15.3,20.5,5.2,0.1,"",0,0,0,,0,0,,,,,,,,,7.4700,8.7100,"01/09/2020","31/12/2020"
"41420-1","Friends","Seasonal",2020,"Friends Advent Calendar",5,236,19.99,29.99,39.99,24.36,5702016616743,673419317962,38.2,26.2,7.1,0.35,"",0,0,0,,0,0,,,,,,,,,24.1400,,"01/09/2020","31/12/2020"
"41421-1","Friends","Jungle Rescue",2020,"Baby Elephant Jungle Rescue",2,203,17.99,19.99,24.99,19.99,5702016619065,673419320047,26.2,19.1,6.1,0.34,"",0,0,0,,0,0,,,,,,,,,17.6700,,"01/06/2020","31/12/2021"
"41422-1","Friends","Jungle Rescue",2020,"Panda Jungle Tree House",2,265,24.99,29.99,39.99,29.99,5702016619072,673419320054,28.2,26.2,5.9,0.44,"",0,0,0,,0,0,,,,,,,,,27.2600,16.0700,"01/06/2020","31/12/2021"
"41423-1","Friends","Jungle Rescue",2020,"Tiger Hot Air Balloon Jungle Rescue",2,302,34.99,39.99,49.99,39.99,5702016619089,673419320061,19.1,35.4,7,0.63,"",0,0,0,,0,0,,,,,,,,,30.4700,,"01/06/2020","31/12/2021"
"41424-1","Friends","Jungle Rescue",2020,"Jungle Rescue Base",3,648,74.99,79.99,119.99,79.99,5702016619096,673419320078,48,37.8,7.1,1.26,"",0,0,0,,0,0,,,,,,,,,70.4800,62.0000,"01/06/2020","31/12/2021"
"41425-1","Friends","",2020,"Olivia's Flower Garden",2,92,8.99,9.99,13.99,9.99,5702016619102,673419320085,14.1,12.2,4.6,0.11,"",0,0,0,,0,0,,,,,,,,,8.1700,,"01/06/2020","31/12/2021"
"41426-1","Friends","",2020,"Heartlake City Park Café",2,224,17.99,19.99,24.99,19.99,5702016619119,673419320092,26.2,19.1,6.1,0.33,"",0,0,0,,0,0,,,,,,,,,14.8000,,"01/06/2020","31/12/2021"
"41427-1","Friends","",2020,"Emma's Fashion Shop",2,343,24.99,29.99,39.99,29.99,5702016619126,673419320108,28.2,26.2,7.6,0.53,"",0,0,0,,0,0,,,,,,,,,27.1600,,"01/06/2020","31/12/2021"
"41428-1","Friends","",2020,"Beach House",2,444,44.99,49.99,69.99,49.99,5702016619133,673419320115,48,28.2,6.1,0.72,"",0,0,0,,0,0,,,,,,,,,48.3800,,"01/06/2020","31/12/2021"
"41429-1","Friends","",2020,"Heartlake City Airplane",3,574,59.99,69.99,99.99,69.99,5702016619140,673419320122,48,28.2,7.4,1.09,"",0,0,0,,0,0,,,,,,,,,64.9300,,"01/06/2020","31/12/2021"
"41430-1","Friends","",2020,"Summer Fun Water Park",4,1001,89.99,99.99,139.99,99.99,5702016619157,673419320139,58.2,37.8,8.7,1.72,"",0,0,0,,0,0,,,,,,,,,95.7900,,"01/06/2020","31/12/2021"
"41431-1","Friends","",2020," Heartlake City Brick Box",2,321,34.99,39.99,49.99,39.99,5702016668735,673419322454,37,18,18,0.96,"",0,0,0,,0,0,,,,,,,,,38.0400,,"01/01/2020","31/12/2021"
"41432-1","Friends","Jungle Rescue",2020,"Alpaca Mountain Jungle Rescue",2,512,54.99,59.99,79.99,59.99,5702016686920,,48,28.2,7.4,,"",0,0,0,,0,0,,,,,,,,,55.3100,54.0000,"01/06/2020","31/12/2021"
"41433-1","Friends","",2020,"Party Boat",3,640,74.99,79.99,109.99,79.99,5702016686869,673419324434,48,37.8,7.1,1.25,"",0,0,0,,0,0,,,,,,,,,70.7100,,"01/06/2020","31/12/2021"
"41434-1","Friends","Play Cube",2020,"Andrea's Jungle Play Cube",1,47,7.99,9.99,13.99,9.74,5702016687774,,15.3,20.5,5.2,,"",0,0,0,,0,0,,,,,,,,,11.0000,5.0000,"01/06/2020","31/12/2020"
"41435-1","Friends","Play Cube",2020,"Stephanie's Jungle Play Cube",1,41,,9.99,13.99,,5702016687781,673419324939,15.3,20.5,5.2,,"",0,0,0,,0,0,,,,,,,,,11.0000,,"01/06/2020","31/12/2020"
"41436-1","Friends","Play Cube",2020,"Olivia's Jungle Play Cube",1,51,7.99,9.99,13.99,9.74,5702016687217,,15.3,20.5,5.2,,"",0,0,0,,0,0,,,,,,,,,16.9900,,"01/06/2020","31/12/2020"
"41437-1","Friends","Play Cube",2020,"Mia's Jungle Play Cube",1,43,7.99,9.99,13.99,9.74,5702016687224,673419324649,15.3,20.5,5.2,,"",0,0,0,,0,0,,,,,,,,,14.9900,,"01/06/2020","31/12/2020"
"41438-1","Friends","Play Cube",2020,"Emma's Jungle Play Cube",1,50,,,,,,,15.3,20.5,5.2,,"",0,0,0,,0,0,,,,,,,,,,,"01/06/2020","31/12/2020"
"41900-1","Dots","Bracelets",2020,"Rainbow Bracelet",,33,4.99,4.99,6.99,5.99,5702016667523,673419321761,,,,,"",0,0,0,,0,0,,,,,,,,,5.0800,,"",""
"41901-1","Dots","Bracelets",2020,"Funky Animals Bracelet",,33,4.99,4.99,6.99,5.99,5702016616705,673419317924,,,,,"",0,0,0,,0,0,,,,,,,,,3.8200,,"",""
"41902-1","Dots","Bracelets",2020,"Sparkly Unicorn Bracelet",,33,4.99,4.99,6.99,5.99,5702016616712,673419317931,,,,,"",0,0,0,,0,0,,,,,,,,,5.4600,,"",""
"41903-1","Dots","Bracelets",2020,"Cosmic Wonder Bracelet",,33,4.99,4.99,6.99,5.99,5702016616729,673419317948,,,,,"",0,0,0,,0,0,,,,,,,,,3.9900,,"",""
"41904-1","Dots","Accessories",2020,"Animal Picture Holders",,423,12.99,14.99,19.99,14.99,5702016668643,673419321778,22.3,22.3,5,,"",0,0,0,,0,0,,,,,,,,,12.5300,8.0000,"01/03/2020","31/12/2020"
"41905-1","Dots","Accessories",2020,"Rainbow Jewellery Stand",,213,12.99,14.99,19.99,14.99,5702016616736,,22.3,22.3,5,,"",0,0,0,,0,0,,,,,,,,,13.3000,,"01/03/2020","31/12/2020"
"41906-1","Dots","Accessories",2020,"Pineapple Pencil Holder",,351,17.99,19.99,24.99,19.99,5702016668650,673419321785,22.3,22.3,5,,"",0,0,0,,0,0,,,,,,,,,13.2200,,"01/03/2020","31/12/2021"
"41907-1","Dots","Accessories",2020,"Desk Organiser",,405,17.99,19.99,24.99,19.99,5702016668667,673419321792,27.3,22.3,5.2,0.4,"",0,0,0,,0,0,,,,,,,,,17.8500,,"01/06/2020","31/12/2021"
"41908-1","Dots","Extra Dots",2020,"Extra Dots - Series 1",,109,3.99,3.99,4.99,3.99,5702016667547,673419321808,,,,,"",0,0,0,,0,0,,,,,,,,,2.5300,,"",""
"41911-1","Dots","Bracelets",2020,"Go Team! Bracelet",,33,4.99,4.99,6.99,5.99,5702016668575,673419321839,9.3,24.5,0.7,0.02,"",0,0,0,,0,0,,,,,,,,,2.9400,,"",""
"41912-1","Dots","Bracelets",2020,"Love Birds Bracelet",,33,4.99,4.99,6.99,5.99,5702016668582,673419321846,,,,,"",0,0,0,,0,0,,,,,,,,,3.1300,,"",""
"41913-1","Dots","Bracelets",2020,"Bracelet Mega Pack",,300,19.99,24.99,29.99,24.99,5702016668674,673419322355,22.3,22.3,5,0.22,"",0,0,0,,0,0,,,,,,,,,20.6400,,"01/06/2020","31/12/2021"
"41914-1","Dots","Accessories",2020,"Creative Picture Frames",,398,17.99,19.99,24.99,19.99,5702016668681,673419322362,27.3,22.3,5.2,0.37,"",0,0,0,,0,0,,,,,,,,,15.0100,9.9900,"01/06/2020","31/12/2021"
"41915-1","Dots","Accessories",2020,"Jewellery Box",,374,17.99,19.99,24.99,19.99,5702016668698,673419322379,27.3,22.3,5.2,0.4,"",0,0,0,,0,0,,,,,,,,,16.7500,,"01/06/2020","31/12/2021"
"41916-1","Dots","Extra Dots",2020,"Extra Dots - Series 2",,109,3.99,3.99,4.99,3.99,5702016668599,673419322386,9.5,15,0.7,0.01,"",0,0,0,,0,0,,,,,,,,,2.0000,,"",""
"41917-1","Dots","Bracelets",2020,"Magic Forest Bracelet",,33,4.99,4.99,6.99,5.99,5702016668605,673419322393,9.3,24.5,0.7,0.02,"",0,0,0,,0,0,,,,,,,,,3.6000,,"",""
"41919-1","Dots","Bracelets",2020,"Power Bracelet",,33,4.99,4.99,6.99,5.99,5702016668629,673419322416,9.3,24.5,0.7,0.02,"",0,0,0,,0,0,,,,,,,,,3.3500,,"",""
"42101-1","Technic","",2020,"Buggy",,117,8.99,12.99,17.99,9.74,5702016616408,673419318549,15.7,14.1,6.1,0.15,"",0,0,0,,0,0,,,,,,,,,11.1400,7.0800,"01/01/2020","31/12/2020"
"42102-1","Technic","",2020,"Mini CLAAS XERION",,130,8.99,12.99,17.99,9.99,5702016616415,673419318556,15.7,14.1,6.1,0.18,"",0,0,0,,0,0,,,,,,,,,9.7800,6.6700,"01/01/2020","31/12/2021"
"42103-1","Technic","",2020,"Dragster",,225,17.99,19.99,24.99,19.99,5702016616422,673419318563,26.2,14.1,7.2,0.35,"",0,0,0,,0,0,,,,,,,,,16.8600,18.0000,"01/01/2020","31/12/2021"
"42104-1","Technic","",2020,"Race Truck",,227,17.99,19.99,24.99,19.49,5702016616439,673419318570,26.2,14.1,7.2,0.35,"",0,0,0,,0,0,,,,,,,,,21.4900,17.7700,"01/01/2020","31/12/2020"
"42105-1","Technic","",2020,"Catamaran",,404,34.99,49.99,69.99,39.99,5702016616446,673419318587,26.2,38.2,7.1,0.87,"",0,0,0,,0,0,,,,,,,,,37.5500,29.9900,"01/01/2020","31/12/2021"
"42106-1","Technic","",2020,"Stunt Show Truck & Bike",,610,44.99,49.99,69.99,49.99,5702016616453,673419318594,38.2,26.2,7.1,0.95,"",0,0,0,,0,0,,,,,,,,,35.9500,23.2100,"01/01/2020","31/12/2021"
