Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"60026-1","City","Town",2013,"Town Square",9,914,79.99,119.99,149.99,,5702014974234,673419191289,47.5,37.5,10.7,1.8,"",0,0,0,,0,0,,,,,,,,,163.8400,103.1700,"01/06/2013","31/12/2014"
"60027-1","City","Great Vehicles",2013,"Monster Truck Transporter",3,299,24.99,29.99,39.99,,5702014974180,673419191234,35.4,19.1,7,0.6,"",0,0,0,,0,0,,,,,,,,,58.4900,25.3600,"01/06/2013","31/12/2013"
"60031-1","City","Town",2013,"City Corner",5,483,,,,,,,54,28.2,9.1,,"",0,0,0,,0,0,,,,,,,,,94.9100,11.3300,"10/06/2013","31/08/2013"
"66448-1","City","Product Collection",2013,"Bonus/Value Pack",,329,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,54.1500,,"",""
"66449-1","Star Wars","Product Collection",2013,"Super Pack 3-in-1",,727,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,147.9200,,"",""
"66450-1","Legends of Chima","Product Collection",2013,"Super Pack 3-in-1",,596,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,69.1900,48.6600,"",""
"66453-1","City","Product Collection",2013,"Fire Value Pack",,653,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,63.6600,26.4400,"",""
"66454-1","Duplo","Product Collection",2013,"Super Pack 3-in-1",,89,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66455-1","Friends","Product collection",2013,"Friends Value Pack",,844,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,145.2500,,"",""
"66456-1","Star Wars","Product Collection",2013,"Star Wars Value Pack",,821,,,,,5702015068536,,,,,,"",0,0,0,,0,0,,,,,,,,,521.8300,237.4800,"",""
"66471-1","HERO Factory","Product Collection",2013,"Super Pack 2-in-1",,153,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66473-1","Star Wars","Product Collection",2013,"LEGO Star Wars Super Pack",,1360,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,631.9000,261.2500,"",""
"66474-1","Legends of Chima"," Product Collection",2013,"LEGO Chima Super Pack",,1081,,109.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,100.0000,,"",""
"66475-1","City","Product Collection",2013,"Super Pack",,814,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66481-1","HERO Factory","Product Collection",2013,"Ultimate Stormer",,129,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66482-1","HERO Factory","Product Collection",2013,"Bonus/Value Pack",,215,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66483-1","HERO Factory","Product Collection",2013,"Bonus/Value Pack",,158,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66484-1","HERO Factory","Product Collection",2013,"Bonus/Value Pack",,158,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66485-1","HERO Factory","Product Collection",2013,"Bonus/Value Pack",,155,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,45.1500,"",""
"66488-1","HERO Factory","Product Collection",2013,"Ultimate Evo",,92,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66497-1","Friends","Product Collection",2013,"Animals Christmas Party Set",,328,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,14.4500,,"",""
"66498-1","Legends of Chima"," Product Collection",2013,"Chi Hyper Laval ",,122,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66499-1","Legends of Chima"," Product Collection",2013,"Chi Hyper Gorzan",,127,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66500-1","Legends of Chima"," Product Collection",2013,"Chi Hyper Cragger",,120,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"70000-1","Legends of Chima","",2013,"Razcal's Glider",1,109,7.99,11.99,14.99,,5702014970960,673419189453,14.1,12.2,4.6,0.11,"",0,0,0,,0,0,,,,,,,,,10.6800,5.4400,"01/01/2013","31/12/2013"
"70001-1","Legends of Chima","",2013,"Crawley's Claw Ripper",2,139,12.99,14.99,19.99,,5702014971400,673419189439,26.2,14.1,4.8,0.24,"",0,0,0,,0,0,,,,,,,,,19.2400,7.0500,"01/01/2013","31/12/2013"
"70002-1","Legends of Chima","",2013,"Lennox' Lion Attack",2,230,17.99,24.99,29.99,,5702014971417,673419189446,26.2,19.1,6.1,0.39,"",0,0,0,,0,0,,,,,,,,,21.4100,10.9800,"01/01/2013","31/12/2013"
"70003-1","Legends of Chima","",2013,"Eris' Eagle Interceptor",3,348,29.99,34.99,39.99,,5702014971424,673419189552,28.2,26.2,6.4,0.54,"",0,0,0,,0,0,,,,,,,,,31.4100,14.9300,"01/01/2013","31/12/2013"
"70004-1","Legends of Chima","",2013,"Wakz' Pack Tracker",3,297,29.99,29.99,39.99,,5702014971431,673419189569,28.2,26.2,6.4,0.58,"",0,0,0,,0,0,,,,,,,,,38.2100,15.3600,"01/01/2013","31/12/2013"
"70005-1","Legends of Chima","",2013,"Laval's Royal Fighter",3,417,39.99,39.99,49.99,,5702014971448,673419189576,38.2,26.2,7.1,0.75,"",0,0,0,,0,0,,,,,,,,,74.3000,19.2800,"01/01/2013","31/07/2014"
"70006-1","Legends of Chima","",2013,"Cragger's Command Ship",6,609,69.99,79.99,99.99,,5702014971455,673419189583,48,37.8,7.1,1.38,"",0,0,0,,0,0,,,,,,,,,99.7800,53.2300,"01/01/2013","31/07/2014"
"70007-1","Legends of Chima","",2013,"Eglor's Twin Bike",2,223,19.99,24.99,29.99,,5702014971462,673419189590,26.2,19.1,6.1,0.35,"",0,0,0,,0,0,,,,,,,,,25.8800,13.0800,"01/06/2013","31/07/2014"
"70008-1","Legends of Chima","",2013,"Gorzan's Gorilla Striker",4,505,49.99,49.99,59.99,,5702014971516,673419189231,48,28.2,6.1,0.91,"",0,0,0,,0,0,,,,,,,,,54.9800,28.4000,"01/06/2013","31/07/2014"
"70009-1","Legends of Chima","",2013,"Worriz's Combat Lair",6,664,59.99,69.99,89.99,,5702014971530,673419189668,54,28.2,7.8,1.29,"",0,0,0,,0,0,,,,,,,,,63.0300,45.7600,"01/06/2013","31/07/2014"
"70010-1","Legends of Chima","",2013,"The Lion CHI Temple",7,1258,99.99,119.99,149.99,,5702014971547,673419189675,58.2,37.8,8.7,2.07,"",0,0,0,,0,0,,,,,,,,,166.6900,78.0500,"01/06/2013","31/07/2014"
"70011-1","Legends of Chima","Speedorz",2013,"Eagles' Castle",3,369,34.99,39.99,49.99,,5702014971875,,28.2,26.2,7.6,,"",0,0,0,,0,0,,,,,,,,,30.0000,19.4900,"01/01/2013","31/12/2013"
"70012-2","Legends of Chima","",2013,"Razar's CHI Raider",3,412,39.99,39.99,49.99,,5702014971905,673419189736,,,,0.06,"",0,0,0,,0,0,,,,,,,,,28.9800,19.0000,"01/01/2013","31/12/2013"
"70013-1","Legends of Chima","",2013,"Equila's Ultra Striker",3,339,39.99,39.99,49.99,,5702014971981,673419189811,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,25.6900,21.1900,"01/01/2013","31/12/2013"
"70014-1","Legends of Chima","",2013,"The Croc Swamp Hideout",5,647,69.99,69.99,89.99,,5702014971998,,35.4,37.8,9.4,,"",0,0,0,,0,0,,,,,,,,,124.2700,95.7300,"01/06/2013","31/07/2014"
"70100-1","Legends of Chima","Speedorz",2013,"Ring of Fire",1,83,9.99,14.99,19.99,,5702014972056,673419189897,25.5,23,3.6,0.2,"",0,0,0,,0,0,,,,,,,,,9.5400,4.0000,"01/01/2013","31/05/2013"
"70101-1","Legends of Chima","Speedorz",2013,"Target Practice",1,101,9.99,14.99,19.99,,5702014972063,673419189903,25.5,23,3.6,0.21,"",0,0,0,,0,0,,,,,,,,,9.9900,4.1900,"01/01/2013","28/02/2013"
"70102-1","Legends of Chima","Speedorz",2013,"CHI Waterfall",1,106,9.99,14.99,19.99,,5702014972179,673419189910,25.5,23,3.6,0.22,"",0,0,0,,0,0,,,,,,,,,10.0000,6.0600,"01/01/2013","28/02/2013"
"70103-1","Legends of Chima","Speedorz",2013,"Boulder Bowling",1,93,9.99,14.99,19.99,,5702014972186,673419189927,25.5,23,3.6,0.23,"",0,0,0,,0,0,,,,,,,,,15.0000,8.4700,"01/01/2013","28/02/2013"
"70104-1","Legends of Chima","Speedorz",2013,"Jungle Gates",1,81,9.99,14.99,19.99,,5702014972193,673419189934,25.5,23,3.6,0.21,"",0,0,0,,0,0,,,,,,,,,10.9100,4.8200,"01/03/2013","31/05/2013"
"70105-1","Legends of Chima","Speedorz",2013,"Nest Dive",1,97,9.99,14.99,19.99,,5702014972209,673419189941,25.5,23,3.6,0.21,"",0,0,0,,0,0,,,,,,,,,9.2000,6.3700,"01/03/2013","31/08/2013"
"70106-1","Legends of Chima","Speedorz",2013,"Ice Tower",1,101,9.99,14.99,19.99,,5702014972216,673419190053,25.5,23,3.6,0.22,"",0,0,0,,0,0,,,,,,,,,5.4500,4.1300,"01/03/2013","31/05/2013"
"70107-1","Legends of Chima","Speedorz",2013,"Skunk Attack",1,97,9.99,14.99,19.99,,5702014972247,673419190060,25.5,23,3.6,0.2,"",0,0,0,,0,0,,,,,,,,,12.6600,7.7800,"01/06/2013","31/10/2013"
"70108-1","Legends of Chima","Speedorz",2013,"Royal Roost",1,105,9.99,14.99,19.99,,5702014972254,673419190077,25.5,23,3.6,0.21,"",0,0,0,,0,0,,,,,,,,,12.7900,6.8600,"01/06/2013","31/10/2013"
"70109-1","Legends of Chima","Speedorz",2013,"Whirling Vines",1,77,9.99,14.99,19.99,,5702014972261,673419190084,25.5,23,3.6,0.2,"",0,0,0,,0,0,,,,,,,,,9.7300,4.9700,"01/06/2013","31/12/2013"
"70110-1","Legends of Chima","Speedorz",2013,"Tower Target",1,92,9.99,14.99,19.99,,5702014972377,673419190091,25.5,23,3.6,0.21,"",0,0,0,,0,0,,,,,,,,,11.1700,6.0000,"01/09/2013","31/12/2013"
"70111-1","Legends of Chima","Speedorz",2013,"Swamp Jump",1,91,9.99,14.99,19.99,,5702014972384,673419190107,25.5,23,3.6,0.2,"",0,0,0,,0,0,,,,,,,,,16.4600,15.7400,"01/09/2013","31/12/2013"
"70112-1","Legends of Chima","Speedorz",2013,"Croc Chomp",1,105,9.99,14.99,19.99,,5702014972391,673419190114,25.5,23,3.6,0.23,"",0,0,0,,0,0,,,,,,,,,13.9200,9.2200,"01/09/2013","31/12/2013"
"70113-1","Legends of Chima","Speedorz",2013,"CHI Battles",2,92,14.99,19.99,24.99,,5702014972407,673419190121,25.5,23,3.6,0.22,"",0,0,0,,0,0,,,,,,,,,7.1700,2.0000,"01/01/2013","31/05/2013"
"70114-1","Legends of Chima","Speedorz",2013,"Sky Joust",2,117,14.99,19.99,24.99,,5702014972414,673419190138,25.5,23,3.6,0.23,"",0,0,0,,0,0,,,,,,,,,9.5900,6.9300,"01/06/2013","31/12/2013"
"70115-1","Legends of Chima","Speedorz",2013,"Ultimate Speedor Tournament",2,246,19.99,29.99,39.99,,5702014972421,673419190145,26.2,19.1,6.1,0.41,"",0,0,0,,0,0,,,,,,,,,30.9400,19.8300,"01/01/2013","31/12/2013"
"70200-1","Legends of Chima","Constraction",2013,"CHI Laval",,55,10.99,14.99,19.99,,5702014975316,673419191852,19.5,28,7.5,0.14,"",0,0,0,,0,0,,,,,,,,,25.0000,5.9300,"01/06/2013","31/07/2014"
"70201-1","Legends of Chima","Constraction",2013,"CHI Eris",,67,10.99,14.99,19.99,,5702014975309,673419191845,19.5,28,7.5,0.15,"",0,0,0,,0,0,,,,,,,,,17.1600,8.0200,"01/06/2013","31/07/2014"
"70202-1","Legends of Chima","Constraction",2013,"CHI Gorzan",,59,10.99,14.99,19.99,,5702014975286,673419191821,19.5,28,7.5,0.15,"",0,0,0,,0,0,,,,,,,,,23.9900,7.5900,"01/06/2013","31/07/2014"
"70203-1","Legends of Chima","Constraction",2013,"CHI Cragger",,65,10.99,14.99,19.99,,5702014975279,673419191814,19.5,28,7.5,0.13,"",0,0,0,,0,0,,,,,,,,,22.9900,9.9300,"01/06/2013","31/07/2014"
"70204-1","Legends of Chima","Constraction",2013,"CHI Worriz",,55,10.99,14.99,19.99,,5702014975156,673419191791,19.5,28,7.5,0.14,"",0,0,0,,0,0,,,,,,,,,31.6900,8.3400,"01/06/2013","31/07/2014"
"70205-1","Legends of Chima","Constraction",2013,"CHI Razar",,68,10.99,14.99,19.99,14.99,5702014975132,673419191777,19.5,28,7.5,0.15,"",0,0,0,,0,0,,,,,,,,,38.1700,7.0100,"01/06/2013","31/07/2014"
"70400-1","Castle","",2013,"Forest Ambush",4,90,7.99,11.99,14.99,,5702014973053,673419190657,14.097,12.192,4.5974,0.1,"",0,0,0,,0,0,,,,,,,,,33.5200,20.3500,"01/08/2013","31/12/2014"
"70401-1","Castle","",2013,"Gold Getaway",3,199,17.99,19.99,24.99,,5702014973060,673419190664,26.1874,19.1008,6.096,0.34,"",0,0,0,,0,0,,,,,,,,,51.6000,27.3100,"01/08/2013","31/12/2014"
"70402-1","Castle","",2013,"The Gatehouse Raid",4,248,24.99,29.99,39.99,,5702014973077,673419190671,28.194,26.1874,6.4008,0.5,"",0,0,0,,0,0,,,,,,,,,114.3800,50.4400,"01/08/2013","31/12/2014"
"70403-1","Castle","",2013,"Dragon Mountain",5,376,34.99,49.99,59.99,,5702014973084,673419190688,38.2016,26.1874,7.0612,0.77,"",0,0,0,,0,0,,,,,,,,,152.6400,83.8600,"01/08/2013","31/12/2014"
"70404-1","Castle","",2013,"King's Castle",7,996,79.99,99.99,129.99,,5702014973091,673419190695,58.1914,37.7952,8.7122,2.11,"",0,0,0,,0,0,,,,,,,,,378.3400,197.2600,"01/08/2013","31/12/2014"
"70500-1","Ninjago","The Final Battle",2013,"Kai's Fire Mech",2,102,7.99,9.99,12.99,,5702014972872,673419190299,14.097,12.192,6.096,0.13,"",0,0,0,,0,0,,,,,,,,,29.0200,14.2000,"01/01/2013","31/12/2013"
"70501-1","Ninjago","The Final Battle",2013,"Warrior Bike",2,210,17.99,19.99,24.99,,5702014972889,673419190305,26.2,19.1,6.1,0.35,"",0,0,0,,0,0,,,,,,,,,49.5300,19.8600,"01/01/2013","31/12/2013"
"70502-1","Ninjago","The Final Battle",2013,"Cole's Earth Driller",2,171,17.99,19.99,24.99,,5702014972896,673419190312,26.1874,19.1008,6.096,0.38,"",0,0,0,,0,0,,,,,,,,,46.8200,15.1900,"01/01/2013","31/12/2014"
"70503-1","Ninjago","The Final Battle",2013,"The Golden Dragon",3,252,24.99,29.99,39.99,,5702014972902,673419190329,35.4076,19.1008,5.8928,0.44,"",0,0,0,,0,0,,,,,,,,,83.0000,31.3800,"01/01/2013","31/12/2014"
"70504-1","Ninjago","The Final Battle",2013,"Garmatron",3,328,29.99,39.99,49.99,,5702014972919,673419190336,28.2,26.2,9.6,0.71,"",0,0,0,,0,0,,,,,,,,,76.3400,48.9700,"01/01/2013","31/07/2014"
"70505-1","Ninjago","The Final Battle",2013,"Temple of Light",5,565,59.99,69.99,89.99,,5702014972926,673419190343,35.4076,37.7952,7.0612,1.04,"",0,0,0,,0,0,,,,,,,,,114.2200,66.6500,"01/01/2013","31/12/2014"
"70700-1","Space","Galaxy Squad",2013,"Space Swarmer",2,86,7.99,11.99,14.99,,5702014974708,673419191357,15.7,14.1,4.5,0.11,"",0,0,0,,0,0,,,,,,,,,20.0000,10.0900,"",""
"70701-1","Space","Galaxy Squad",2013,"Swarm Interceptor",2,218,17.99,19.99,24.99,,5702014974715,673419191364,26.2,19.1,4.6,0.33,"",0,0,0,,0,0,,,,,,,,,38.7200,20.7500,"",""
"70702-1","Space","Galaxy Squad",2013,"Warp Stinger",3,310,24.99,29.99,39.99,,5702014975293,673419191838,28.2,26.2,6.4,0.47,"",0,0,0,,0,0,,,,,,,,,40.4800,24.9800,"",""
"70703-1","Space","Galaxy Squad",2013,"Star Slicer",3,311,34.99,39.99,49.99,,5702014975163,673419191807,,,,,"",0,0,0,,0,0,,,,,,,,,60.0000,45.3800,"",""
"70704-1","Space","Galaxy Squad",2013,"Vermin Vaporizer",3,506,49.99,59.99,74.99,,5702014975149,673419191784,48,28.2,6.1,0.91,"",0,0,0,,0,0,,,,,,,,,73.0000,50.2100,"",""
"70705-1","Space","Galaxy Squad",2013,"Bug Obliterator",4,711,59.99,79.99,99.99,,5702014975125,673419191760,54,28.2,7.8,1.12,"",0,0,0,,0,0,,,,,,,,,73.4600,55.8300,"",""
"70706-1","Space","Galaxy Squad",2013,"Crater Creeper",2,171,17.99,19.99,24.99,,5702014975095,673419191746,26.2,19.1,4.6,0.29,"",0,0,0,,0,0,,,,,,,,,25.0200,14.0200,"01/06/2013","31/12/2013"
"70707-1","Space","Galaxy Squad",2013,"CLS-89 Eradicator Mech",2,440,34.99,39.99,49.99,,5702014974982,673419191715,38.2,26.2,5.6,0.68,"",0,0,0,,0,0,,,,,,,,,89.9900,38.4600,"01/06/2013","31/12/2013"
"70708-1","Space","Galaxy Squad",2013,"Hive Crawler",3,560,49.99,69.99,89.99,,5702014974975,673419190619,48,28.2,6.1,0.85,"",0,0,0,,0,0,,,,,,,,,72.4100,62.9200,"01/06/2013","31/12/2013"
"70709-1","Space","Galaxy Squad",2013,"Galactic Titan",5,1012,79.99,99.99,129.99,,5702014974661,673419190602,48,37.8,9.4,1.9,"",0,0,0,,0,0,,,,,,,,,224.9500,144.4500,"01/06/2013","31/12/2013"
"71000-0","Collectable Minifigures","Series 9",2013,"LEGO Minifigures Series 9 {Random bag}",,7,1.99,2.99,,,5702014973497,673419190985,0,0,0,0.01,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2013","30/04/2013"
"71000-1","Collectable Minifigures","Series 9",2013,"Waiter",1,7,1.99,2.99,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,15.6700,13.1700,"01/01/2013","30/04/2013"
"71000-2","Collectable Minifigures","Series 9",2013,"Cyclops",1,6,1.99,2.99,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,5.6900,3.6900,"01/01/2013","30/04/2013"
"71000-3","Collectable Minifigures","Series 9",2013,"Hollywood Starlet",1,6,1.99,2.99,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,14.7800,12.6800,"01/01/2013","30/04/2013"
"71000-4","Collectable Minifigures","Series 9",2013,"Heroic Knight",1,10,1.99,2.99,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,19.7600,14.5200,"01/01/2013","30/04/2013"
"71000-5","Collectable Minifigures","Series 9",2013,"Roman Emperor",1,6,1.99,2.99,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,9.8300,6.3600,"01/01/2013","30/04/2013"
"71000-6","Collectable Minifigures","Series 9",2013,"Policeman",1,7,1.99,2.99,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,4.7800,3.8000,"01/01/2013","30/04/2013"
"71000-7","Collectable Minifigures","Series 9",2013,"Chicken Suit Guy",1,4,1.99,2.99,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,10.3200,7.2300,"01/01/2013","30/04/2013"
"71000-8","Collectable Minifigures","Series 9",2013,"Roller Derby Girl",1,7,1.99,2.99,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,8.9300,5.9800,"01/01/2013","30/04/2013"
"71000-9","Collectable Minifigures","Series 9",2013,"Fortune Teller",1,7,1.99,2.99,3.49,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,16.0900,14.2600,"01/01/2013","30/04/2013"
"71000-10","Collectable Minifigures","Series 9",2013,"Judge",1,7,1.99,2.99,3.49,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,10.1500,6.9700,"01/01/2013","30/04/2013"
"71000-11","Collectable Minifigures","Series 9",2013,"Alien Avenger",1,7,1.99,2.99,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,5.0300,3.4400,"01/01/2013","30/04/2013"
"71000-12","Collectable Minifigures","Series 9",2013,"Mermaid",1,6,1.99,2.99,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,10.0000,7.3100,"01/01/2013","30/04/2013"
"71000-13","Collectable Minifigures","Series 9",2013,"Battle Mech",1,6,1.99,2.99,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,6.6400,3.9100,"01/01/2013","30/04/2013"
"71000-14","Collectable Minifigures","Series 9",2013,"Mr. Good and Evil",1,6,1.99,2.99,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,7.0200,4.7500,"01/01/2013","30/04/2013"
"71000-15","Collectable Minifigures","Series 9",2013,"Forest Maiden",1,7,1.99,2.99,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,17.4300,14.3700,"01/01/2013","30/04/2013"
"71000-16","Collectable Minifigures","Series 9",2013,"Plumber",1,6,1.99,2.99,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,13.1700,9.6100,"01/01/2013","30/04/2013"
"71000-17","Collectable Minifigures","Series 9",2013,"LEGO Minifigures - Series 9 - Complete",16,105,,,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2013","30/04/2013"
"71000-18","Collectable Minifigures","Series 9",2013,"LEGO Minifigures - Series 9 - Sealed Box",,,,,,,5702014973497,,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2013","30/04/2013"
"71001-0","Collectable Minifigures","Series 10",2013,"LEGO Minifigures Series 10 {Random bag}",,,1.99,2.99,,,5702014973565,673419191012,0,0,0,0.01,"",0,0,0,,0,0,,,,,,,,,,,"01/05/2013","31/08/2013"
"71001-1","Collectable Minifigures","Series 10",2013,"Librarian",1,7,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,19.4500,13.4800,"01/05/2013","31/08/2013"
"71001-2","Collectable Minifigures","Series 10",2013,"Medusa",1,5,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,23.9200,15.1600,"01/05/2013","31/08/2013"
"71001-3","Collectable Minifigures","Series 10",2013,"Roman Commander",1,8,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",1,1,0,,0,1,,,,,,,,,11.8100,9.4200,"01/05/2013","31/08/2013"
"71001-4","Collectable Minifigures","Series 10",2013,"Warrior Woman",1,7,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,7.3500,5.2900,"01/05/2013","31/08/2013"
"71001-5","Collectable Minifigures","Series 10",2013,"Tomahawk Warrior",1,6,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,7.8700,4.3900,"01/05/2013","31/08/2013"
"71001-6","Collectable Minifigures","Series 10",2013,"Skydiver",1,5,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,3.3000,2.0500,"01/05/2013","31/08/2013"
"71001-7","Collectable Minifigures","Series 10",2013,"Bumblebee Girl",1,7,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,43.6900,27.2800,"01/05/2013","31/08/2013"
"71001-8","Collectable Minifigures","Series 10",2013,"Grandpa",1,7,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,16.1700,10.3400,"01/05/2013","31/08/2013"
"71001-9","Collectable Minifigures","Series 10",2013,"Paintball Player",1,7,1.99,2.99,3.49,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,8.4100,4.7200,"01/05/2013","31/08/2013"
"71001-10","Collectable Minifigures","Series 10",2013,"Sea Captain",1,7,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,21.0200,12.8500,"01/05/2013","31/08/2013"
"71001-11","Collectable Minifigures","Series 10",2013,"Sad Clown",1,6,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,9.0800,4.6700,"01/05/2013","31/08/2013"
"71001-12","Collectable Minifigures","Series 10",2013,"Revolutionary Soldier",1,6,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,12.7700,7.9500,"01/05/2013","31/08/2013"
"71001-13","Collectable Minifigures","Series 10",2013,"Baseball Fielder",1,5,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,7.3900,3.5400,"01/05/2013","31/08/2013"
"71001-14","Collectable Minifigures","Series 10",2013,"Trendsetter",1,7,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,15.7100,10.6600,"01/05/2013","31/08/2013"
"71001-15","Collectable Minifigures","Series 10",2013,"Decorator",1,7,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,7.6600,5.2800,"01/05/2013","31/08/2013"
"71001-16","Collectable Minifigures","Series 10",2013,"Motorcycle Mechanic",1,6,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,3.4300,2.2400,"01/05/2013","31/08/2013"
"71001-17","Collectable Minifigures","Series 10",2013,"LEGO Minifigures - Series 10 - Complete (except Mr. Gold)",16,103,,,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/05/2013","31/08/2013"
"71001-18","Collectable Minifigures","Series 10",2013,"LEGO Minifigures - Series 10 - Sealed Box",,,,,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/05/2013","31/08/2013"
"71001-19","Collectable Minifigures","Series 10",2013,"Mr. Gold",1,8,1.99,2.99,,,5702014973565,673419191012,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/05/2013","31/08/2013"
"71002-0","Collectable Minifigures","Series 11",2013,"LEGO Minifigures Series 11 {Random bag}",,7,1.99,2.99,,,5702014973879,673419191029,0,0,0,0.01,"",0,0,0,,0,0,,,,,,,,,,,"01/09/2013","31/12/2013"
"71002-1","Collectable Minifigures","Series 11",2013,"Barbarian",1,7,1.99,2.99,,,5702014973879,673419191029,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,5.8600,4.5600,"01/09/2013","31/12/2013"
"71002-2","Collectable Minifigures","Series 11",2013,"Scarecrow",1,7,1.99,2.99,,,5702014973879,673419191029,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,17.1900,10.4800,"01/09/2013","31/12/2013"
"71002-3","Collectable Minifigures","Series 11",2013,"Pretzel Girl",1,7,1.99,2.99,,,5702014973879,673419191029,8.8,1,11.7,,"",0,0,0,,0,0,,,,,,,,,15.1400,10.9000,"01/09/2013","31/12/2013"
